Job Title,Company Name,Location,Job Description,Salary Estimate,SQL,Python,Power_BI,Tableau,Excel
Data Analyst,Fintech Innovations,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$103K-$146K (Glassdoor est.),1,0,1,0,0
Data Scientist,DataMetrics Inc,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$56K-$135K (Glassdoor est.),0,0,0,0,0
Data Analyst,Fintech Innovations,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$96K-$145K (Glassdoor est.),1,1,0,1,1
Data Engineer,Fintech Innovations,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$44K-$162K (Glassdoor est.),1,1,0,0,1
Data Scientist,Fintech Innovations,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$85K-$141K (Glassdoor est.),1,1,0,1,1
Data Scientist,Fintech Innovations,"Pune, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$110K-$159K (Glassdoor est.),1,1,1,0,0
Data Analyst,DataMetrics Inc,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$62K-$150K (Glassdoor est.),1,1,0,1,1
Data Scientist,RetailPulse Systems,"Hyderabad, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$97K-$153K (Glassdoor est.),1,1,1,0,0
Data Engineer,TechCorp Solutions,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$92K-$175K (Glassdoor est.),0,0,0,0,0
Data Engineer,RetailPulse Systems,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$95K-$167K (Glassdoor est.),1,0,1,0,0
Data Scientist,TechCorp Solutions,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$63K-$142K (Glassdoor est.),1,1,0,0,1
Data Engineer,TechCorp Solutions,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$120K-$183K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,RetailPulse Systems,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$105K-$188K (Glassdoor est.),1,1,0,0,1
Data Scientist,RetailPulse Systems,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$65K-$170K (Glassdoor est.),1,1,0,0,1
Business Analyst,Fintech Innovations,"Hyderabad, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$53K-$154K (Glassdoor est.),1,1,1,0,0
Data Engineer,RetailPulse Systems,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$103K-$165K (Glassdoor est.),0,0,0,0,0
Business Analyst,DataMetrics Inc,"Hyderabad, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$101K-$160K (Glassdoor est.),1,1,0,0,1
Data Engineer,DataMetrics Inc,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$79K-$177K (Glassdoor est.),1,0,1,0,0
Business Analyst,Fintech Innovations,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$64K-$146K (Glassdoor est.),1,1,0,1,1
Data Analyst,Global Health Analytics,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$61K-$143K (Glassdoor est.),1,0,1,0,0
Business Analyst,Global Health Analytics,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$108K-$164K (Glassdoor est.),1,0,1,0,0
Data Analyst,TechCorp Solutions,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$47K-$160K (Glassdoor est.),0,0,0,0,0
Data Analyst,Global Health Analytics,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$93K-$130K (Glassdoor est.),1,1,0,1,1
Data Scientist,RetailPulse Systems,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$55K-$186K (Glassdoor est.),0,0,0,0,0
Data Engineer,Global Health Analytics,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$116K-$135K (Glassdoor est.),1,1,0,0,1
Business Analyst,TechCorp Solutions,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$115K-$172K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,TechCorp Solutions,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$56K-$185K (Glassdoor est.),1,1,1,0,0
Data Scientist,Fintech Innovations,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$47K-$139K (Glassdoor est.),1,1,0,1,1
Data Scientist,Global Health Analytics,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$66K-$175K (Glassdoor est.),1,1,0,0,1
Data Scientist,Fintech Innovations,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$98K-$159K (Glassdoor est.),1,1,0,1,1
Business Analyst,DataMetrics Inc,"Pune, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$105K-$142K (Glassdoor est.),1,1,1,0,0
Data Analyst,Global Health Analytics,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$109K-$161K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Pune, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$47K-$167K (Glassdoor est.),1,1,1,0,0
Business Analyst,TechCorp Solutions,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$98K-$158K (Glassdoor est.),1,1,0,0,1
Data Analyst,RetailPulse Systems,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$93K-$146K (Glassdoor est.),0,0,0,0,0
Business Analyst,Global Health Analytics,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$90K-$152K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,TechCorp Solutions,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$70K-$170K (Glassdoor est.),1,1,1,0,0
Data Analyst,RetailPulse Systems,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$48K-$165K (Glassdoor est.),1,1,1,0,0
Data Engineer,Global Health Analytics,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$103K-$144K (Glassdoor est.),1,1,1,0,0
Junior Data Analyst,RetailPulse Systems,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$87K-$175K (Glassdoor est.),0,0,0,0,0
Data Analyst,Fintech Innovations,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$103K-$164K (Glassdoor est.),1,1,0,0,1
Data Engineer,RetailPulse Systems,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$84K-$171K (Glassdoor est.),1,1,0,0,1
Business Analyst,TechCorp Solutions,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$62K-$141K (Glassdoor est.),1,1,0,0,1
Data Scientist,DataMetrics Inc,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$67K-$178K (Glassdoor est.),1,1,1,0,0
Data Scientist,DataMetrics Inc,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$89K-$170K (Glassdoor est.),1,1,0,0,1
Business Analyst,TechCorp Solutions,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$43K-$162K (Glassdoor est.),1,1,0,1,1
Data Scientist,DataMetrics Inc,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$68K-$147K (Glassdoor est.),1,0,1,0,0
Data Analyst,TechCorp Solutions,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$65K-$183K (Glassdoor est.),1,0,1,0,0
